transaction_id,user_id,timestamp,direction,amount_eur,currency,transaction_type,merchant_name,merchant_category,merchant_country,channel,entry_mode,device_id,ip_country,is_international,is_recurring,recurring_name,beneficiary_id,is_fraud,fraud_type,user_home_city,hour,day_of_week,is_weekend,home_country,home_city,employment_status,segment,has_2fa,credit_score,risk_profile,merchant_seen_before,device_seen_before,potential_loss_eur,review_cost_eur,fraud_loss_eur
T0036419,U00203,2026-03-26T08:27:56+01:00,debit,8.0,EUR,CARD,TechWorld Online,electronics,NL,card,contactless,U00203-DEV1,FR,1,0,none,,0,none,Berlin,8,3,0,FR,Berlin,student,Student,0,504,medium,1,1,8.0,2.5,0.0
T0036420,U00203,2026-02-04T17:22:52+01:00,debit,122.08,EUR,ATM,ATM Withdrawal,atm,DE,atm,not_applicable,U00203-DEV1,FR,1,0,none,,0,none,Berlin,17,2,0,FR,Berlin,student,Student,0,504,medium,1,1,122.08,2.5,0.0
T0036421,U00203,2026-02-27T15:58:01+01:00,debit,75.59,EUR,TRANSFER,Family Transfer,other,NL,bank_transfer,not_applicable,U00203-DEV1,FR,1,0,none,B004734,0,none,Berlin,15,4,0,FR,Berlin,student,Student,0,504,medium,1,1,75.59,2.5,0.0
T0036422,U00203,2026-03-04T15:29:32+01:00,debit,8.72,EUR,CARD,Supermarkt König,groceries,FR,card,contactless,U00203-DEV1,FR,0,0,none,,0,none,Berlin,15,2,0,FR,Berlin,student,Student,0,504,medium,1,1,8.72,2.5,0.0
T0036423,U00203,2026-02-14T12:48:55+01:00,debit,32.46,EUR,CARD,GiftCard Outlet,gift_cards,US,card,online,U00203-DEV1,FR,1,0,none,,0,none,Berlin,12,5,1,FR,Berlin,student,Student,0,504,medium,1,1,32.46,2.5,0.0
T0036424,U00203,2026-01-19T15:02:48+01:00,debit,153.1,EUR,TRANSFER,Rent Top-up,other,CH,bank_transfer,not_applicable,U00203-DEV1,FR,1,0,none,B004775,0,none,Berlin,15,0,0,FR,Berlin,student,Student,0,504,medium,1,1,153.1,2.5,0.0
T0036425,U00203,2026-01-09T11:26:04+01:00,debit,39.38,EUR,CARD,DiscountMart,groceries,DE,card,contactless,U00203-DEV1,ES,1,0,none,,0,none,Berlin,11,4,0,FR,Berlin,student,Student,0,504,medium,0,1,39.38,2.5,0.0
T0036426,U00203,2026-02-12T16:35:48+01:00,debit,87.39,EUR,CARD,SmartGadgets,electronics,NL,card,online,U00203-DEV1,FR,1,0,none,,0,none,Berlin,16,3,0,FR,Berlin,student,Student,0,504,medium,0,1,87.39,2.5,0.0
T0036427,U00203,2026-02-19T14:45:56+01:00,debit,25.9,EUR,CARD,BioMarkt,groceries,FR,card,chip,U00203-DEV1,FR,0,0,none,,0,none,Berlin,14,3,0,FR,Berlin,student,Student,0,504,medium,1,1,25.9,2.5,0.0
T0036428,U00203,2026-03-25T15:14:52+01:00,debit,124.04,EUR,ATM,ATM Withdrawal,atm,DE,atm,not_applicable,U00203-DEV1,FR,1,0,none,,0,none,Berlin,15,2,0,FR,Berlin,student,Student,0,504,medium,1,1,124.04,2.5,0.0
T0036429,U00203,2026-03-18T12:23:02+01:00,debit,15.77,EUR,CARD,Wasserbetrieb Berlin,utilities,NL,card,online,U00203-DEV1,FR,1,0,none,,0,none,Berlin,12,2,0,FR,Berlin,student,Student,0,504,medium,1,1,15.77,2.5,0.0
T0036430,U00203,2026-03-06T13:10:45+01:00,debit,19.59,EUR,CARD,RideNow,transport,DE,card,contactless,U00203-DEV1,FR,1,0,none,,0,none,Berlin,13,4,0,FR,Berlin,student,Student,0,504,medium,1,1,19.59,2.5,0.0
T0036431,U00203,2026-02-25T14:38:55+01:00,debit,48.39,EUR,CARD,Café Spreeblick,restaurants,DE,card,online,U00203-DEV1,DE,1,0,none,,0,none,Berlin,14,2,0,FR,Berlin,student,Student,0,504,medium,1,1,48.39,2.5,0.0
T0036432,U00203,2026-02-01T14:19:31+01:00,debit,26.1,EUR,CARD,DiscountMart,groceries,FR,card,contactless,U00203-DEV1,FR,0,0,none,,0,none,Berlin,14,6,1,FR,Berlin,student,Student,0,504,medium,1,1,26.1,2.5,0.0
T0036433,U00203,2026-02-13T20:20:53+01:00,debit,31.48,EUR,CARD,DB Bahn,transport,DE,card,online,U00203-DEV1,FR,1,0,none,,0,none,Berlin,20,4,0,FR,Berlin,student,Student,0,504,medium,1,1,31.48,2.5,0.0
T0036434,U00203,2026-01-14T12:26:30+01:00,debit,65.35,EUR,ATM,ATM Withdrawal,atm,DE,atm,not_applicable,U00203-DEV1,FR,1,0,none,,0,none,Berlin,12,2,0,FR,Berlin,student,Student,0,504,medium,1,1,65.35,2.5,0.0
T0036435,U00203,2026-01-16T11:06:27+01:00,debit,40.79,EUR,CARD,DiscountMart,groceries,AT,card,contactless,U00203-DEV1,FR,1,0,none,,0,none,Berlin,11,4,0,FR,Berlin,student,Student,0,504,medium,1,1,40.79,2.5,0.0
T0036436,U00203,2026-01-13T14:14:16+01:00,debit,31.79,EUR,CARD,Sushi Central,restaurants,DE,card,online,U00203-DEV1,FR,1,0,none,,0,none,Berlin,14,1,0,FR,Berlin,student,Student,0,504,medium,1,1,31.79,2.5,0.0
T0036437,U00203,2026-01-05T12:56:19+01:00,debit,4.0,EUR,CARD,Sushi Central,restaurants,ES,card,chip,U00203-DEV1,FR,1,0,none,,0,none,Berlin,12,0,0,FR,Berlin,student,Student,0,504,medium,0,1,4.0,2.5,0.0
T0036438,U00203,2026-03-20T11:41:58+01:00,debit,27.94,EUR,CARD,DiscountMart,groceries,DE,card,contactless,U00203-DEV1,FR,1,0,none,,0,none,Berlin,11,4,0,FR,Berlin,student,Student,0,504,medium,1,1,27.94,2.5,0.0
T0036439,U00203,2026-01-23T14:14:23+01:00,debit,14.56,EUR,CARD,MusicBox,subscription,FR,card,contactless,U00203-DEV1,FR,0,0,none,,0,none,Berlin,14,4,0,FR,Berlin,student,Student,0,504,medium,0,1,14.56,2.5,0.0
T0036440,U00203,2026-01-05T11:04:43+01:00,debit,5.0,EUR,CARD,GiftCard Kiosk,gift_cards,AT,card,contactless,U00203-DEV1,CZ,1,0,none,,0,none,Berlin,11,0,0,FR,Berlin,student,Student,0,504,medium,0,1,5.0,2.5,0.0
T0036441,U00203,2026-01-13T08:12:33+01:00,debit,26.13,EUR,CARD,Sushi Central,restaurants,DE,card,chip,U00203-DEV1,NL,1,0,none,,0,none,Berlin,8,1,0,FR,Berlin,student,Student,0,504,medium,1,1,26.13,2.5,0.0
T0036442,U00203,2026-01-11T17:02:15+01:00,debit,55.14,EUR,ATM,ATM Withdrawal,atm,DE,atm,not_applicable,U00203-DEV1,FR,1,0,none,,0,none,Berlin,17,6,1,FR,Berlin,student,Student,0,504,medium,1,1,55.14,2.5,0.0
T0036443,U00203,2026-01-13T15:33:04+01:00,debit,146.0,EUR,TRANSFER,Marketplace Seller,other,DE,bank_transfer,not_applicable,U00203-DEV1,FR,1,0,none,B000140,0,none,Berlin,15,1,0,FR,Berlin,student,Student,0,504,medium,0,1,146.0,2.5,0.0
T0036444,U00203,2026-03-30T19:28:36+01:00,debit,2.0,EUR,CARD,BookStore Campus,other,DE,card,contactless,U00203-DEV1,FR,1,0,none,,0,none,Berlin,19,0,0,FR,Berlin,student,Student,0,504,medium,1,1,2.0,2.5,0.0
T0036445,U00203,2026-03-09T14:50:43+01:00,debit,318.83,EUR,TRANSFER,Shared Expenses,other,GB,bank_transfer,not_applicable,U00203-DEV1,FR,1,0,none,B003966,0,none,Berlin,14,0,0,FR,Berlin,student,Student,0,504,medium,1,1,318.83,2.5,0.0
T0036446,U00203,2026-01-26T16:13:16+01:00,debit,35.72,EUR,CARD,BioMarkt,groceries,GB,card,contactless,U00203-DEV1,FR,1,0,none,,0,none,Berlin,16,0,0,FR,Berlin,student,Student,0,504,medium,1,1,35.72,2.5,0.0
T0036447,U00203,2026-01-21T11:29:06+01:00,debit,10.91,EUR,CARD,CloudDrive Pro,subscription,NL,card,contactless,U00203-DEV1,FR,1,0,none,,0,none,Berlin,11,2,0,FR,Berlin,student,Student,0,504,medium,0,1,10.91,2.5,0.0
T0036448,U00203,2026-01-22T12:28:22+01:00,debit,152.47,EUR,TRANSFER,Shared Expenses,other,DE,bank_transfer,not_applicable,U00203-DEV1,NL,1,0,none,B003543,0,none,Berlin,12,3,0,FR,Berlin,student,Student,0,504,medium,0,1,152.47,2.5,0.0
T0036449,U00203,2026-03-26T13:55:58+01:00,debit,9.34,EUR,CARD,RideNow,transport,IT,card,contactless,U00203-DEV1,FR,1,0,none,,0,none,Berlin,13,3,0,FR,Berlin,student,Student,0,504,medium,1,1,9.34,2.5,0.0
T0036450,U00203,2026-01-29T17:27:12+01:00,debit,60.54,EUR,TRANSFER,Family Transfer,other,DE,bank_transfer,not_applicable,U00203-DEV1,FR,1,0,none,B000224,0,none,Berlin,17,3,0,FR,Berlin,student,Student,0,504,medium,1,1,60.54,2.5,0.0
T0036451,U00203,2026-02-19T13:37:14+01:00,debit,2.0,EUR,CARD,Wasserbetrieb Berlin,utilities,NL,card,chip,U00203-DEV1,FR,1,0,none,,0,none,Berlin,13,3,0,FR,Berlin,student,Student,0,504,medium,1,1,2.0,2.5,0.0
T0036452,U00203,2026-02-13T18:22:20+01:00,debit,12.19,EUR,CARD,Café Spreeblick,restaurants,GB,card,online,U00203-DEV1,FR,1,0,none,,0,none,Berlin,18,4,0,FR,Berlin,student,Student,0,504,medium,1,1,12.19,2.5,0.0
T0036453,U00203,2026-03-05T12:54:39+01:00,debit,48.89,EUR,CARD,DiscountMart,groceries,NL,card,contactless,U00203-DEV1,FR,1,0,none,,0,none,Berlin,12,3,0,FR,Berlin,student,Student,0,504,medium,1,1,48.89,2.5,0.0
T0036454,U00203,2026-02-12T12:09:34+01:00,debit,12.74,EUR,CARD,StreamFlix,subscription,AT,card,chip,U00203-DEV1,FR,1,0,none,,0,none,Berlin,12,3,0,FR,Berlin,student,Student,0,504,medium,1,1,12.74,2.5,0.0
T0036455,U00204,2026-01-22T18:55:01+01:00,debit,8.0,EUR,TRANSFER,Shared Expenses,other,DE,bank_transfer,not_applicable,U00204-DEV1,DE,0,0,none,B000062,0,none,Berlin,18,3,0,DE,Berlin,student,Student,1,673,medium,1,1,8.0,2.5,0.0
T0036456,U00204,2026-03-13T15:14:34+01:00,debit,8.0,EUR,CARD,TechWorld Online,electronics,US,card,contactless,U00204-DEV1,ES,1,0,none,,0,none,Berlin,15,4,0,DE,Berlin,student,Student,1,673,medium,1,1,8.0,2.5,0.0
T0036457,U00204,2026-03-13T20:47:22+01:00,debit,4.6,EUR,CARD,Sushi Central,restaurants,DE,card,contactless,U00204-DEV1,DE,0,0,none,,0,none,Berlin,20,4,0,DE,Berlin,student,Student,1,673,medium,0,1,4.6,2.5,0.0
T0036458,U00204,2026-01-31T12:14:17+01:00,debit,51.51,EUR,CARD,BookStore Campus,other,DE,card,chip,U00204-DEV1,DE,0,0,none,,0,none,Berlin,12,5,1,DE,Berlin,student,Student,1,673,medium,1,1,51.51,2.5,0.0
T0036459,U00204,2026-01-27T16:38:38+01:00,debit,8.0,EUR,TRANSFER,Family Transfer,other,DE,bank_transfer,not_applicable,U00204-DEV1,DE,0,0,none,B000571,0,none,Berlin,16,1,0,DE,Berlin,student,Student,1,673,medium,1,1,8.0,2.5,0.0
T0036460,U00204,2026-01-30T16:10:05+01:00,debit,90.38,EUR,CARD,EuroAir,travel,DE,card,contactless,U00204-DEV1,DE,0,0,none,,0,none,Berlin,16,4,0,DE,Berlin,student,Student,1,673,medium,0,1,90.38,2.5,0.0
T0036461,U00204,2026-01-16T13:52:15+01:00,debit,19.79,EUR,CARD,Pharmacy Plus,other,DE,card,online,U00204-DEV1,DE,0,0,none,,0,none,Berlin,13,4,0,DE,Berlin,student,Student,1,673,medium,1,1,19.79,2.5,0.0
T0036462,U00204,2026-01-29T12:39:16+01:00,debit,61.46,EUR,TRANSFER,Family Transfer,other,DE,bank_transfer,not_applicable,U00204-DEV1,DE,0,0,none,B001205,0,none,Berlin,12,3,0,DE,Berlin,student,Student,1,673,medium,1,1,61.46,2.5,0.0
T0036463,U00204,2026-03-17T14:31:47+01:00,debit,157.22,EUR,CARD,SmartGadgets,electronics,NL,card,online,U00204-DEV1,DE,1,0,none,,0,none,Berlin,14,1,0,DE,Berlin,student,Student,1,673,medium,0,1,157.22,2.5,0.0
T0036464,U00204,2026-02-12T16:01:09+01:00,debit,45.82,EUR,CARD,Supermarkt König,groceries,DE,card,contactless,U00204-DEV1,DE,0,0,none,,0,none,Berlin,16,3,0,DE,Berlin,student,Student,1,673,medium,1,1,45.82,2.5,0.0
T0036465,U00204,2026-01-06T16:25:23+01:00,debit,301.42,EUR,TRANSFER,Shared Expenses,other,DE,bank_transfer,not_applicable,U00204-DEV1,DE,0,0,none,B000120,0,none,Berlin,16,1,0,DE,Berlin,student,Student,1,673,medium,0,1,301.42,2.5,0.0
T0036466,U00204,2026-03-22T17:53:46+01:00,debit,68.31,EUR,ATM,ATM Withdrawal,atm,DE,atm,not_applicable,U00204-DEV1,DE,0,0,none,,0,none,Berlin,17,6,1,DE,Berlin,student,Student,1,673,medium,1,1,68.31,2.5,0.0
T0036467,U00204,2026-03-18T15:28:19+01:00,debit,100.97,EUR,CARD,Pharmacy Plus,other,DE,card,contactless,U00204-DEV1,DE,0,0,none,,0,none,Berlin,15,2,0,DE,Berlin,student,Student,1,673,medium,1,1,100.97,2.5,0.0
T0036468,U00204,2026-01-02T11:37:59+01:00,debit,10.83,EUR,CARD,Gas & Strom Direkt,utilities,DE,card,online,U00204-DEV1,CZ,0,0,none,,0,none,Berlin,11,4,0,DE,Berlin,student,Student,1,673,medium,0,1,10.83,2.5,0.0
T0036469,U00204,2026-01-07T16:08:09+01:00,debit,3.75,EUR,CARD,Wasserbetrieb Berlin,utilities,DE,card,chip,U00204-DEV1,AT,0,0,none,,0,none,Berlin,16,2,0,DE,Berlin,student,Student,1,673,medium,0,1,3.75,2.5,0.0
T0036470,U00204,2026-02-11T15:10:24+01:00,debit,38.45,EUR,CARD,DiscountMart,groceries,DE,card,contactless,U00204-DEV1,DE,0,0,none,,0,none,Berlin,15,2,0,DE,Berlin,student,Student,1,673,medium,1,1,38.45,2.5,0.0
T0036471,U00204,2026-03-22T06:04:02+01:00,debit,8.0,EUR,TRANSFER,Rent Top-up,other,DE,bank_transfer,not_applicable,U00204-DEV1,DE,0,0,none,B004807,0,none,Berlin,6,6,1,DE,Berlin,student,Student,1,673,medium,1,1,8.0,2.5,0.0
T0036472,U00204,2026-03-07T19:43:02+01:00,debit,118.82,EUR,TRANSFER,Marketplace Seller,other,DE,bank_transfer,not_applicable,U00204-DEV1,AT,0,0,none,B002276,0,none,Berlin,19,5,1,DE,Berlin,student,Student,1,673,medium,1,1,118.82,2.5,0.0
T0036473,U00204,2026-02-10T14:10:59+01:00,debit,14.79,EUR,CARD,BioMarkt,groceries,DE,card,online,U00204-DEV1,DE,0,0,none,,0,none,Berlin,14,1,0,DE,Berlin,student,Student,1,673,medium,0,1,14.79,2.5,0.0
T0036474,U00204,2026-02-26T17:38:52+01:00,debit,3.5,EUR,CARD,DiscountMart,groceries,DE,card,contactless,U00204-DEV1,DE,0,0,none,,0,none,Berlin,17,3,0,DE,Berlin,student,Student,1,673,medium,1,1,3.5,2.5,0.0
T0036475,U00204,2026-01-29T17:24:04+01:00,debit,93.06,EUR,TRANSFER,Family Transfer,other,DE,bank_transfer,not_applicable,U00204-DEV1,DE,0,0,none,B002291,0,none,Berlin,17,3,0,DE,Berlin,student,Student,1,673,medium,1,1,93.06,2.5,0.0
T0036476,U00204,2026-03-04T10:28:11+01:00,debit,17.43,EUR,CARD,Supermarkt König,groceries,DE,card,contactless,U00204-DEV1,DE,0,0,none,,0,none,Berlin,10,2,0,DE,Berlin,student,Student,1,673,medium,1,1,17.43,2.5,0.0
T0036477,U00204,2026-02-25T10:03:10+01:00,debit,10.14,EUR,CARD,BioMarkt,groceries,DE,card,chip,U00204-DEV1,DE,0,0,none,,0,none,Berlin,10,2,0,DE,Berlin,student,Student,1,673,medium,1,1,10.14,2.5,0.0
T0036478,U00204,2026-01-20T09:44:58+01:00,debit,24.83,EUR,CARD,DiscountMart,groceries,DE,card,contactless,U00204-DEV1,DE,0,0,none,,0,none,Berlin,9,1,0,DE,Berlin,student,Student,1,673,medium,1,1,24.83,2.5,0.0
T0036479,U00204,2026-02-22T06:52:00+01:00,debit,182.3,EUR,TRANSFER,Marketplace Seller,other,DE,bank_transfer,not_applicable,U00204-DEV1,DE,0,0,none,B003617,0,none,Berlin,6,6,1,DE,Berlin,student,Student,1,673,medium,1,1,182.3,2.5,0.0
T0036480,U00204,2026-03-23T14:22:29+01:00,debit,40.72,EUR,CARD,Supermarkt König,groceries,DE,card,chip,U00204-DEV1,FR,0,0,none,,0,none,Berlin,14,0,0,DE,Berlin,student,Student,1,673,medium,1,1,40.72,2.5,0.0
T0036481,U00204,2026-01-16T22:17:34+01:00,debit,39.17,EUR,CARD,DiscountMart,groceries,DE,card,contactless,U00204-DEV1,DE,0,0,none,,0,none,Berlin,22,4,0,DE,Berlin,student,Student,1,673,medium,0,1,39.17,2.5,0.0
T0036482,U00204,2026-02-05T10:55:38+01:00,debit,8.0,EUR,TRANSFER,Rent Top-up,other,DE,bank_transfer,not_applicable,U00204-DEV1,DE,0,0,none,B002112,0,none,Berlin,10,3,0,DE,Berlin,student,Student,1,673,medium,1,1,8.0,2.5,0.0
T0036483,U00204,2026-01-02T11:47:37+01:00,debit,140.9,EUR,TRANSFER,Rent Top-up,other,DE,bank_transfer,not_applicable,U00204-DEV1,DE,0,0,none,B001440,0,none,Berlin,11,4,0,DE,Berlin,student,Student,1,673,medium,0,1,140.9,2.5,0.0
T0036484,U00204,2026-02-03T17:48:35+01:00,debit,2.0,EUR,CARD,Stadtwerke Energie,utilities,DE,card,contactless,U00204-DEV1,DE,0,0,none,,0,none,Berlin,17,1,0,DE,Berlin,student,Student,1,673,medium,1,1,2.0,2.5,0.0
T0036485,U00204,2026-01-28T20:20:56+01:00,debit,39.89,EUR,TRANSFER,Shared Expenses,other,DE,bank_transfer,not_applicable,U00204-DEV1,CZ,0,0,none,B001874,0,none,Berlin,20,2,0,DE,Berlin,student,Student,1,673,medium,1,1,39.89,2.5,0.0
T0036486,U00204,2026-02-24T10:16:35+01:00,debit,59.89,EUR,CARD,DiscountMart,groceries,DE,card,contactless,U00204-DEV1,DE,0,0,none,,0,none,Berlin,10,1,0,DE,Berlin,student,Student,1,673,medium,1,1,59.89,2.5,0.0
T0036487,U00204,2026-02-24T15:14:50+01:00,debit,3.41,EUR,CARD,Gas & Strom Direkt,utilities,DE,card,contactless,U00204-DEV1,DE,0,0,none,,0,none,Berlin,15,1,0,DE,Berlin,student,Student,1,673,medium,1,1,3.41,2.5,0.0
T0036488,U00204,2026-01-24T19:41:43+01:00,debit,32.22,EUR,CARD,DiscountMart,groceries,DE,card,chip,U00204-DEV1,DE,0,0,none,,0,none,Berlin,19,5,1,DE,Berlin,student,Student,1,673,medium,1,1,32.22,2.5,0.0
T0036489,U00204,2026-03-20T15:39:05+01:00,debit,74.41,EUR,CARD,Gas & Strom Direkt,utilities,DE,card,contactless,U00204-DEV1,DE,0,0,none,,0,none,Berlin,15,4,0,DE,Berlin,student,Student,1,673,medium,1,1,74.41,2.5,0.0
T0036490,U00204,2026-01-14T13:50:28+01:00,debit,20.0,EUR,ATM,ATM Withdrawal,atm,DE,atm,not_applicable,U00204-DEV1,DE,0,0,none,,0,none,Berlin,13,2,0,DE,Berlin,student,Student,1,673,medium,0,1,20.0,2.5,0.0
T0036491,U00204,2026-03-12T14:49:28+01:00,debit,8.0,EUR,TRANSFER,Rent Top-up,other,DE,bank_transfer,not_applicable,U00204-DEV1,DE,0,0,none,B002674,0,none,Berlin,14,3,0,DE,Berlin,student,Student,1,673,medium,1,1,8.0,2.5,0.0
T0036492,U00204,2026-03-14T12:38:04+01:00,debit,3.49,EUR,CARD,RideNow,transport,DE,card,contactless,U00204-DEV1,DE,0,0,none,,0,none,Berlin,12,5,1,DE,Berlin,student,Student,1,673,medium,1,1,3.49,2.5,0.0
T0036493,U00204,2026-01-22T17:25:42+01:00,debit,29.56,EUR,CARD,RideNow,transport,DE,card,contactless,U00204-DEV1,DE,0,0,none,,0,none,Berlin,17,3,0,DE,Berlin,student,Student,1,673,medium,0,1,29.56,2.5,0.0
T0036494,U00204,2026-03-30T10:45:53+01:00,debit,304.8,EUR,CARD,CityTaxi,travel,DE,card,contactless,U00204-DEV1,FR,0,0,none,,0,none,Berlin,10,0,0,DE,Berlin,student,Student,1,673,medium,0,1,304.8,2.5,0.0
T0036495,U00204,2026-02-22T20:18:02+01:00,debit,25.37,EUR,CARD,HomeGoods,other,DE,card,contactless,U00204-DEV1,DE,0,0,none,,0,none,Berlin,20,6,1,DE,Berlin,student,Student,1,673,medium,0,1,25.37,2.5,0.0
T0036496,U00204,2026-01-21T14:50:06+01:00,debit,51.4,EUR,ATM,ATM Withdrawal,atm,DE,atm,not_applicable,U00204-DEV1,DE,0,0,none,,0,none,Berlin,14,2,0,DE,Berlin,student,Student,1,673,medium,1,1,51.4,2.5,0.0
T0036497,U00204,2026-03-08T14:00:43+01:00,debit,25.21,EUR,CARD,RideNow,transport,DE,card,online,U00204-DEV1,DE,0,0,none,,0,none,Berlin,14,6,1,DE,Berlin,student,Student,1,673,medium,1,1,25.21,2.5,0.0
T0036498,U00204,2026-03-12T19:54:22+01:00,debit,262.23,EUR,TRANSFER,Family Transfer,other,DE,bank_transfer,not_applicable,U00204-DEV1,DE,0,0,none,B002105,0,none,Berlin,19,3,0,DE,Berlin,student,Student,1,673,medium,1,1,262.23,2.5,0.0
T0036499,U00204,2026-03-28T18:31:11+01:00,debit,2.0,EUR,CARD,Pharmacy Plus,other,DE,card,contactless,U00204-DEV1,DE,0,0,none,,0,none,Berlin,18,5,1,DE,Berlin,student,Student,1,673,medium,1,1,2.0,2.5,0.0
T0036500,U00204,2026-03-21T19:46:31+01:00,debit,34.93,EUR,CARD,Supermarkt König,groceries,DE,card,contactless,U00204-DEV1,DE,0,0,none,,0,none,Berlin,19,5,1,DE,Berlin,student,Student,1,673,medium,1,1,34.93,2.5,0.0
T0036501,U00204,2026-02-13T21:27:20+01:00,debit,106.29,EUR,TRANSFER,Rent Top-up,other,DE,bank_transfer,not_applicable,U00204-DEV1,DE,0,0,none,B001607,0,none,Berlin,21,4,0,DE,Berlin,student,Student,1,673,medium,1,1,106.29,2.5,0.0
T0036502,U00204,2026-01-14T19:39:51+01:00,debit,18.2,EUR,CARD,GymFit,subscription,DE,card,contactless,U00204-DEV1,DE,0,0,none,,0,none,Berlin,19,2,0,DE,Berlin,student,Student,1,673,medium,0,1,18.2,2.5,0.0
T0036503,U00204,2026-03-06T16:48:27+01:00,debit,73.48,EUR,CARD,GigaElectronics,electronics,GB,card,contactless,U00204-DEV1,DE,1,0,none,,0,none,Berlin,16,4,0,DE,Berlin,student,Student,1,673,medium,0,1,73.48,2.5,0.0
T0036504,U00204,2026-03-23T15:49:39+01:00,debit,115.67,EUR,TRANSFER,Shared Expenses,other,DE,bank_transfer,not_applicable,U00204-DEV1,DE,0,0,none,B003037,0,none,Berlin,15,0,0,DE,Berlin,student,Student,1,673,medium,1,1,115.67,2.5,0.0
T0036505,U00204,2026-03-24T17:32:16+01:00,debit,50.15,EUR,CARD,Supermarkt König,groceries,DE,card,contactless,U00204-DEV1,DE,0,0,none,,0,none,Berlin,17,1,0,DE,Berlin,student,Student,1,673,medium,1,1,50.15,2.5,0.0
T0036506,U00204,2026-02-18T16:35:19+01:00,debit,16.66,EUR,CARD,Stadtwerke Energie,utilities,DE,card,contactless,U00204-DEV1,DE,0,0,none,,0,none,Berlin,16,2,0,DE,Berlin,student,Student,1,673,medium,1,1,16.66,2.5,0.0
T0036507,U00204,2026-01-02T12:31:12+01:00,debit,213.68,EUR,TRANSFER,Family Transfer,other,DE,bank_transfer,not_applicable,U00204-DEV1,DE,0,0,none,B004669,0,none,Berlin,12,4,0,DE,Berlin,student,Student,1,673,medium,1,1,213.68,2.5,0.0
T0036508,U00204,2026-03-24T16:13:12+01:00,debit,27.72,EUR,CARD,BVG Ticket,transport,DE,card,contactless,U00204-DEV1,DE,0,0,none,,0,none,Berlin,16,1,0,DE,Berlin,student,Student,1,673,medium,1,1,27.72,2.5,0.0
T0036509,U00204,2026-03-20T16:02:39+01:00,debit,4.0,EUR,CARD,Pizza & Pasta,restaurants,DE,card,contactless,U00204-DEV1,DE,0,0,none,,0,none,Berlin,16,4,0,DE,Berlin,student,Student,1,673,medium,1,1,4.0,2.5,0.0
T0036510,U00204,2026-01-22T13:55:21+01:00,debit,16.23,EUR,CARD,StreamFlix,subscription,IE,card,chip,U00204-DEV1,DE,1,0,none,,0,none,Berlin,13,3,0,DE,Berlin,student,Student,1,673,medium,1,1,16.23,2.5,0.0
T0036511,U00204,2026-02-27T10:49:27+01:00,debit,2.0,EUR,CARD,Pharmacy Plus,other,DE,card,contactless,U00204-DEV1,DE,0,0,none,,0,none,Berlin,10,4,0,DE,Berlin,student,Student,1,673,medium,1,1,2.0,2.5,0.0
T0036512,U00204,2026-01-23T14:30:27+01:00,debit,28.94,EUR,CARD,Wasserbetrieb Berlin,utilities,DE,card,online,U00204-DEV1,DE,0,0,none,,0,none,Berlin,14,4,0,DE,Berlin,student,Student,1,673,medium,1,1,28.94,2.5,0.0
T0036513,U00204,2026-02-01T17:15:08+01:00,debit,2.0,EUR,CARD,Pharmacy Plus,other,DE,card,contactless,U00204-DEV1,DE,0,0,none,,0,none,Berlin,17,6,1,DE,Berlin,student,Student,1,673,medium,1,1,2.0,2.5,0.0
T0036514,U00204,2026-02-25T13:46:04+01:00,debit,20.54,EUR,CARD,BVG Ticket,transport,DE,card,contactless,U00204-DEV1,FR,0,0,none,,0,none,Berlin,13,2,0,DE,Berlin,student,Student,1,673,medium,1,1,20.54,2.5,0.0
T0036515,U00204,2026-03-19T14:39:32+01:00,debit,2.0,EUR,CARD,Gas & Strom Direkt,utilities,DE,card,online,U00204-DEV1,DE,0,0,none,,0,none,Berlin,14,3,0,DE,Berlin,student,Student,1,673,medium,1,1,2.0,2.5,0.0
T0036516,U00204,2026-02-02T11:10:33+01:00,debit,6.0,EUR,CARD,EuroAir,travel,DE,card,chip,U00204-DEV1,DE,0,0,none,,0,none,Berlin,11,0,0,DE,Berlin,student,Student,1,673,medium,1,1,6.0,2.5,0.0
T0036517,U00204,2026-02-20T13:04:01+01:00,debit,53.77,EUR,CARD,Supermarkt König,groceries,DE,card,chip,U00204-DEV1,DE,0,0,none,,0,none,Berlin,13,4,0,DE,Berlin,student,Student,1,673,medium,1,1,53.77,2.5,0.0
T0036518,U00204,2026-01-03T17:19:36+01:00,debit,11.88,EUR,CARD,Supermarkt König,groceries,DE,card,contactless,U00204-DEV1,DE,0,0,none,,0,none,Berlin,17,5,1,DE,Berlin,student,Student,1,673,medium,0,1,11.88,2.5,0.0
T0036519,U00204,2026-03-09T15:08:13+01:00,debit,16.42,EUR,CARD,Wasserbetrieb Berlin,utilities,DE,card,contactless,U00204-DEV1,AT,0,0,none,,0,none,Berlin,15,0,0,DE,Berlin,student,Student,1,673,medium,1,1,16.42,2.5,0.0
T0036520,U00204,2026-01-30T16:48:33+01:00,debit,5.0,EUR,CARD,GiftCard Outlet,gift_cards,ES,card,online,U00204-DEV1,NL,1,0,none,,0,none,Berlin,16,4,0,DE,Berlin,student,Student,1,673,medium,0,1,5.0,2.5,0.0
